Successfully imported torchao. FP8 training enabled.
/root/gptspeedrun/./train_gpt2_4090_90min_3_25loss.py:316: UserWarning: The given buffer is not writable, and PyTorch does not support non-writable tensors. This means you can write to the underlying (supposedly non-writable) buffer using the tensor. You may want to copy the buffer to protect its data or make it writable before converting it to a tensor. This type of warning will be suppressed for the rest of this program. (Triggered internally at /pytorch/torch/csrc/utils/tensor_new.cpp:1581.)
  return torch.frombuffer(f.read(), dtype=torch.uint16)[256*2:]
Converting Linear layers to Float8...
Run ID: d31b0c18-c90a-422a-be83-b262e70757f4
Step	Loss	Time(ms)	kt/s	Window	ETA(m)	Malbo Loss
1087	3.375	    3395	154.4	1024	37.6	3.435
1088	3.719	    3420	153.3	1024	37.8	3.790
1089	3.406	    3405	154.0	1024	37.6	3.470
1090	3.344	    3443	152.3	1024	37.9	3.414
1091	3.281	    3387	154.8	1024	37.3	3.348
1092	3.391	    3401	154.1	1024	37.4	3.450
1093	3.500	    3416	153.5	1024	37.5	3.571
1094	3.453	    3412	153.6	1024	37.4	3.526
1095	3.141	    3430	152.9	1024	37.5	3.205
1096	3.359	    3422	153.2	1024	37.4	3.421
1097	3.344	    3419	153.3	1024	37.3	3.410
1098	3.406	    3408	153.8	1024	37.1	3.478
1099	3.453	    3432	152.8	1024	37.3	3.520
1100	3.359	    3418	153.4	1024	37.1	3.426
1101	3.312	    3424	153.1	1024	37.1	3.381
1102	3.344	    3438	152.5	1024	37.2	3.408
1103	3.375	    3424	153.1	1024	37.0	3.444
1104	3.078	    3429	152.9	1024	37.0	3.153
1105	3.281	    3449	152.0	1024	37.1	3.338
1106	3.203	    3438	152.5	1024	37.0	3.277
1107	3.109	    3436	152.6	1024	36.9	3.178
1108	3.062	    3449	152.0	1024	37.0	3.134
1109	3.203	    3435	152.6	1024	36.8	3.269
1110	3.094	    3429	152.9	1024	36.6	3.159
1111	3.312	    3411	153.7	1024	36.4	3.358
1112	3.016	    3423	153.2	1024	36.5	3.075
1113	3.156	    3427	153.0	1024	36.4	3.216
1114	3.469	    3450	152.0	1024	36.6	3.536
1115	3.391	    3421	153.3	1024	36.3	3.458
1116	3.500	    3443	152.3	1024	36.4	3.567
1117	3.219	    3407	153.9	1024	36.0	3.281
1118	3.609	    3420	153.3	1024	36.1	3.553
1119	3.234	    3445	152.2	1024	36.3	3.302
1120	3.219	    3430	152.8	1024	36.1	3.287
1121	3.375	    3461	151.5	1024	36.3	3.446
1122	3.562	    3426	153.0	1024	35.9	3.637
1123	3.250	    3470	151.1	1024	36.3	3.324
1124	3.234	    3446	152.2	1024	36.0	3.311
1125	3.406	    3454	151.8	1024	36.0	3.469
1126	3.391	    3437	152.5	1024	35.8	3.456
1127	3.609	    3439	152.4	1024	35.8	3.665
1128	3.328	    3436	152.6	1024	35.7	3.398
1129	3.391	    3416	153.5	1024	35.4	3.453
1130	3.391	    3439	152.5	1024	35.6	3.461
1131	3.422	    3431	152.8	1024	35.5	3.467
1132	3.359	    3431	152.8	1024	35.4	3.429
1133	3.391	    3411	153.7	1024	35.1	3.455
1134	3.281	    3405	154.0	1024	35.0	3.355
1135	3.344	    3450	152.0	1024	35.4	3.412
1136	3.281	    3422	153.2	1024	35.1	3.353
1137	3.250	    3450	152.0	1024	35.3	3.315
1138	3.266	    3419	153.3	1024	34.9	3.329
1139	3.203	    3475	150.9	1024	35.4	3.264
1140	3.359	    3442	152.3	1024	35.1	3.419
1141	3.266	    3423	153.2	1024	34.8	3.325
1142	3.297	    3414	153.6	1024	34.7	3.369
1143	3.234	    3423	153.2	1024	34.7	3.303
1144	3.266	    3420	153.3	1024	34.6	3.325
1145	3.359	    3424	153.1	1024	34.6	3.420
1146	3.281	    3448	152.1	1024	34.8	3.353
1147	3.297	    3404	154.0	1024	34.3	3.370
1148	3.328	    3472	151.0	1024	34.9	3.372
1149	3.250	    3463	151.4	1024	34.7	3.309
1150	3.250	    3412	153.7	1024	34.2	3.321
1151	3.203	    3426	153.0	1024	34.3	3.266
1152	3.281	    3458	151.6	1024	34.5	3.342
1153	3.391	    3438	152.5	1024	34.3	3.451
1154	3.000	    3438	152.5	1024	34.2	3.072
1155	3.266	    3436	152.6	1024	34.1	3.341
1156	3.141	    3426	153.0	1024	34.0	3.204
1157	3.297	    3447	152.1	1024	34.1	3.364
1158	3.141	    3429	152.9	1024	33.9	3.208
1159	3.312	    3436	152.6	1024	33.9	3.378
1160	3.297	    3437	152.5	1024	33.9	3.354
1161	3.266	    3436	152.6	1024	33.8	3.333
1162	3.359	    3441	152.4	1024	33.8	3.416
1163	3.406	    3442	152.3	1024	33.7	3.480
1164	3.297	    3432	152.8	1024	33.6	3.367
1165	3.297	    3464	151.3	1024	33.8	3.362
1166	3.703	    3436	152.6	1024	33.5	3.770
1167	3.344	    3427	153.0	1024	33.4	3.378
1168	3.422	    3494	150.0	1280	34.0	3.500
1169	3.203	    3492	150.1	1280	33.9	3.273
1170	3.156	    3459	151.6	1280	33.5	3.227
1171	3.188	    3463	151.4	1280	33.5	3.260
1172	3.453	    3497	149.9	1280	33.7	3.508
1173	3.297	    3424	153.1	1280	33.0	3.361
1174	3.328	    3524	148.8	1280	33.9	3.399
1175	3.312	    3486	150.4	1280	33.5	3.374
1176	3.109	    3482	150.6	1280	33.4	3.177
1177	3.422	    3492	150.2	1280	33.4	3.484
1178	3.219	    3446	152.1	1280	32.9	3.295
1179	3.422	    3482	150.6	1280	33.2	3.481
1180	3.109	    3499	149.9	1280	33.3	3.117
1181	3.344	    3471	151.0	1280	33.0	3.401
1182	3.250	    3487	150.4	1280	33.1	3.316
1183	3.344	    3480	150.7	1280	32.9	3.405
1184	3.375	    3468	151.2	1280	32.8	3.442
1185	3.438	    3484	150.5	1280	32.9	3.509
1186	3.406	    3481	150.6	1280	32.8	3.484
1187	3.344	    3493	150.1	1280	32.8	3.402
1188	3.047	    3491	150.2	1280	32.8	3.127
1189	3.312	    3512	149.3	1280	32.9	3.386
1190	3.219	    3488	150.3	1280	32.6	3.291
1191	3.250	    3508	149.5	1280	32.7	3.318
1192	3.188	    3458	151.6	1280	32.2	3.247
1193	3.297	    3510	149.4	1280	32.6	3.357
1194	3.281	    3485	150.5	1280	32.3	3.348
1195	3.031	    3488	150.3	1280	32.3	3.098
1196	3.203	    3484	150.5	1280	32.2	3.260
1197	3.141	    3485	150.4	1280	32.2	3.199
1198	3.062	    3487	150.4	1280	32.1	3.134
1199	3.203	    3504	149.6	1280	32.2	3.264
1200	3.328	    3484	150.5	1280	32.0	3.399
1201	3.250	    3530	148.5	1280	32.4	3.320
1202	3.141	    3454	151.8	1280	31.6	3.200
1203	3.078	    3505	149.6	1280	32.0	3.148
1204	2.906	    3508	149.4	1280	32.0	2.973
1205	3.125	    3503	149.7	1280	31.9	3.193
1206	3.188	    3482	150.6	1280	31.6	3.258
1207	3.828	    3493	150.1	1280	31.7	3.896
1208	3.484	    3483	150.5	1280	31.5	3.552
1209	3.328	    3482	150.6	1280	31.5	3.399
1210	3.422	    3493	150.1	1280	31.5	3.228
1211	3.344	    3519	149.0	1280	31.7	3.409
1212	3.469	    3487	150.4	1280	31.3	3.538
1213	3.391	    3505	149.6	1280	31.4	3.450
1214	3.344	    3463	151.4	1280	31.0	3.407
1215	3.172	    3499	149.8	1280	31.3	3.241
1216	3.359	    3523	148.8	1280	31.4	3.430
1217	3.281	    3473	151.0	1280	30.9	3.346
1218	3.219	    3489	150.3	1280	31.0	3.277
1219	3.219	    3496	150.0	1280	31.0	3.285
1220	3.281	    3464	151.4	1280	30.7	3.354
1221	3.344	    3464	151.4	1280	30.6	3.412
1222	3.594	    3507	149.5	1280	30.9	3.662
1223	3.547	    3478	150.7	1280	30.6	3.605
1224	3.156	    3490	150.2	1280	30.7	3.219
1225	3.391	    3483	150.5	1280	30.5	3.392
1226	3.375	    3482	150.6	1280	30.5	3.438
1227	3.344	    3499	149.8	1280	30.6	3.412
1228	3.016	    3446	152.1	1280	30.0	3.080
1229	3.250	    3475	150.9	1280	30.2	3.314
1230	3.359	    3467	151.2	1280	30.1	3.425
1231	3.297	    3451	151.9	1280	29.9	3.349
1232	3.156	    3508	149.4	1280	30.3	3.219
1233	3.328	    3486	150.4	1280	30.1	3.395
1234	3.328	    3507	149.5	1280	30.2	3.345
1235	3.219	    3492	150.1	1280	30.0	3.282
1236	3.375	    3488	150.3	1280	29.9	3.438
1237	3.297	    3499	149.9	1280	30.0	3.361
1238	3.172	    3528	148.6	1280	30.2	3.240
1239	3.312	    3471	151.1	1280	29.6	3.389
1240	3.203	    3494	150.0	1280	29.8	3.264
1241	3.047	    3474	150.9	1280	29.5	3.111
1242	2.969	    3487	150.4	1280	29.6	3.033
1243	2.906	    3494	150.1	1280	29.6	2.976
1244	3.234	    3481	150.6	1280	29.4	3.310
1245	3.047	    3527	148.7	1280	29.7	3.108
1246	3.141	    3470	151.1	1280	29.2	3.211
1247	3.250	    3505	149.6	1280	29.4	3.320
1248	3.062	    3534	148.4	1280	29.6	3.129
1249	3.359	    3537	148.2	1280	29.6	3.407
1250	3.016	    3478	150.7	1280	29.0	3.087
1251	3.156	    3518	149.0	1280	29.3	3.215
1252	3.312	    3474	150.9	1280	28.9	3.386
1253	3.562	    3541	148.1	1280	29.4	3.625
1254	3.328	    3535	148.3	1280	29.3	3.389
1255	3.281	    3539	148.2	1280	29.3	3.342
1256	3.344	    3474	150.9	1280	28.7	3.415
1257	3.312	    3494	150.1	1280	28.8	3.122
1258	3.188	    3544	147.9	1280	29.1	3.264
1259	3.188	    3478	150.8	1280	28.5	3.254
1260	3.234	    3485	150.4	1280	28.5	3.304
1261	3.188	    3542	148.0	1280	28.9	3.256
1262	3.234	    3470	151.1	1280	28.3	3.285
1263	3.188	    3444	152.2	1280	28.0	3.264
1264	3.094	    3464	151.4	1280	28.1	3.161
1265	3.234	    3518	149.0	1280	28.5	3.308
1266	3.359	    3499	149.9	1280	28.3	3.429
1267	3.391	    3467	151.2	1280	28.0	3.455
1268	3.391	    3462	151.4	1280	27.9	3.459
1269	3.281	    3499	149.8	1280	28.1	3.353
1270	3.062	    3479	150.7	1280	27.9	3.141
1271	3.344	    3429	152.9	1280	27.4	3.400
1272	3.328	    3461	151.5	1280	27.6	3.396
1273	3.406	    3510	149.3	1280	28.0	3.471
1274	3.234	    3469	151.1	1280	27.6	3.303
1275	3.328	    3495	150.0	1280	27.7	3.404
1276	3.172	    3524	148.8	1280	27.9	3.241
1277	3.906	    3521	148.9	1280	27.8	3.964
1278	3.422	    3473	151.0	1280	27.4	3.489
1279	3.422	    3460	151.5	1280	27.2	3.497
1280	3.297	    3442	152.3	1280	27.0	3.358
1281	3.297	    3464	151.3	1280	27.1	3.371
1282	3.328	    3520	148.9	1280	27.5	3.402
1283	3.172	    3518	149.0	1280	27.4	3.239
1284	3.375	    3511	149.3	1280	27.3	3.439
1285	3.125	    3467	151.2	1280	26.9	3.190
1286	3.125	    3496	150.0	1280	27.1	3.199
1287	3.000	    3531	148.5	1280	27.3	3.070
1288	3.109	    3479	150.7	1280	26.8	3.176
1289	2.969	    3504	149.6	1280	27.0	3.029
1290	3.391	    3453	151.8	1280	26.5	3.451
1291	3.125	    3491	150.2	1280	26.8	3.189
1292	3.000	    3486	150.4	1280	26.7	3.076
1293	3.094	    3482	150.6	1280	26.6	3.070
1294	3.156	    3558	147.4	1280	27.1	3.225
1295	3.047	    3526	148.7	1280	26.8	3.113
1296	3.359	    3464	151.4	1280	26.3	3.274
1297	3.062	    3492	150.2	1280	26.4	3.111
1298	2.875	    3505	149.6	1280	26.5	2.931
1299	3.062	    3521	148.9	1280	26.5	3.131
1300	3.297	    3503	149.7	1280	26.3	3.365
1301	3.281	    3482	150.6	1280	26.1	3.348
1302	3.203	    3523	148.8	1280	26.4	3.273
1303	3.172	    3516	149.1	1280	26.3	3.244
1304	3.047	    3482	150.6	1280	25.9	3.112
1305	3.219	    3576	146.6	1280	26.6	3.288
1306	3.344	    3547	147.8	1280	26.3	3.270
1307	3.172	    3455	151.7	1280	25.6	3.250
1308	3.047	    3543	148.0	1280	26.2	3.112
1309	3.375	    3502	149.7	1280	25.8	3.442
1310	3.266	    3491	150.2	1280	25.7	3.329
1311	3.391	    3482	150.6	1280	25.5	3.457
1312	3.094	    3441	152.3	1280	25.2	3.166
1313	3.359	    3478	150.7	1280	25.4	3.427
1314	3.297	    3471	151.1	1280	25.3	3.368
1315	3.250	    3475	150.9	1280	25.3	3.317
1316	3.078	    3471	151.0	1280	25.2	3.150
1317	3.375	    3472	151.0	1280	25.1	3.440
1318	3.188	    3459	151.6	1280	25.0	3.254
1319	3.250	    3525	148.7	1280	25.4	3.308
1320	3.188	    3477	150.8	1280	25.0	3.226
1321	3.344	    3476	150.9	1280	24.9	3.415
1322	3.141	    3430	152.9	1280	24.5	3.200
1323	3.156	    3488	150.3	1280	24.9	3.233
1324	3.156	    3455	151.7	1280	24.6	3.225
1325	3.234	    3495	150.0	1280	24.8	3.267
1326	3.266	    3499	149.8	1280	24.8	3.332
1327	3.344	    3493	150.1	1280	24.7	3.406
1328	3.125	    3476	150.8	1280	24.5	3.197
1329	3.391	    3488	150.3	1280	24.5	3.460
1330	3.172	    3487	150.3	1280	24.5	3.243
1331	3.375	    3512	149.3	1280	24.6	3.448
1332	3.297	    3466	151.3	1280	24.2	3.354
1333	3.047	    3527	148.7	1280	24.6	3.107
1334	2.938	    3490	150.2	1280	24.3	3.003
1335	2.984	    3492	150.1	1280	24.2	3.068
1336	3.125	    3483	150.5	1280	24.1	3.195
1337	3.047	    3500	149.8	1280	24.1	3.105
1338	3.250	    3461	151.5	1280	23.8	3.308
1339	3.188	    3543	148.0	1280	24.3	3.255
1340	3.078	    3469	151.1	1280	23.8	3.140
1341	3.156	    3462	151.4	1280	23.7	3.229
1342	3.297	    3485	150.4	1280	23.8	3.041
1343	2.766	    3481	150.6	1280	23.7	2.832
1344	3.312	    3532	148.4	1280	24.0	3.378
1345	3.188	    3495	150.0	1280	23.7	3.266
1346	2.891	    3502	149.7	1280	23.6	2.963
1347	3.078	    3499	149.9	1280	23.6	3.146
1348	3.250	    3476	150.8	1280	23.4	3.316
1349	3.203	    3515	149.2	1280	23.5	3.284
1350	3.375	    3476	150.8	1280	23.2	3.440
1351	3.156	    3484	150.5	1280	23.2	3.231
1352	3.078	    3483	150.5	1280	23.2	3.147
1353	3.281	    3473	151.0	1280	23.0	3.353
1354	3.094	    3496	150.0	1280	23.1	3.153
1355	3.062	    3504	149.6	1280	23.1	3.127
1356	3.203	    3462	151.4	1280	22.8	3.277
1357	3.016	    3546	147.9	1280	23.3	3.080
1358	3.281	    3445	152.2	1280	22.6	3.340
1359	3.234	    3477	150.8	1280	22.7	3.297
1360	3.188	    3514	149.2	1280	22.9	3.256
1361	3.234	    3466	151.3	1280	22.5	3.304
1362	3.125	    3463	151.4	1280	22.5	3.202
1363	3.312	    3488	150.3	1280	22.6	3.379
1364	3.281	    3478	150.7	1280	22.4	3.351
1365	3.312	    3515	149.2	1280	22.6	3.384
1366	3.281	    3515	149.1	1280	22.6	3.348
1367	3.250	    3466	151.3	1280	22.2	3.323
1368	3.125	    3452	151.9	1280	22.0	3.183
1369	3.156	    3447	152.1	1280	21.9	3.228
1370	3.156	    3511	149.3	1280	22.3	3.222
1371	3.125	    3469	151.1	1280	22.0	3.190
1372	3.172	    3453	151.9	1280	21.8	3.241
1373	3.203	    3538	148.2	1280	22.3	3.277
1374	3.109	    3506	149.5	1280	22.0	3.169
1375	3.172	    3445	152.2	1280	21.6	3.232
1376	2.844	    3493	150.1	1280	21.8	2.918
1377	3.312	    3472	151.0	1280	21.6	3.379
1378	3.219	    3461	151.5	1280	21.5	3.276
1379	3.188	    3477	150.8	1280	21.6	3.257
1380	2.844	    3502	149.7	1280	21.7	2.912
1381	2.938	    3476	150.8	1280	21.4	2.996
1382	2.891	    3491	150.2	1280	21.5	2.967
1383	3.156	    3458	151.6	1280	21.2	3.236
1384	3.172	    3490	150.2	1280	21.3	3.238
1385	2.953	    3473	151.0	1280	21.2	3.017
1386	3.219	    3479	150.7	1280	21.2	3.291
1387	3.125	    3489	150.3	1280	21.2	3.196
1388	3.531	    3522	148.9	1280	21.3	3.597
1389	3.078	    3481	150.6	1280	21.0	3.140
1390	3.000	    3532	148.4	1280	21.3	3.044
1391	2.938	    3476	150.9	1280	20.9	3.001
1392	3.734	    3499	149.8	1280	20.9	3.804
1393	3.219	    3488	150.3	1280	20.8	3.276
1394	3.250	    3498	149.9	1280	20.8	3.323
1395	3.078	    4612	113.7	1280	27.4	3.148
1396	3.172	    3521	148.9	1280	20.8	3.247
1397	3.250	    3547	147.8	1280	20.9	3.318
1398	3.203	    3465	151.3	1280	20.4	3.208
1399	3.297	    3485	150.5	1280	20.4	3.369
1400	3.000	    3497	149.9	1280	20.5	3.071
1401	3.266	    3538	148.2	1280	20.6	3.329
1402	3.125	    3505	149.6	1280	20.4	3.170
1403	3.000	    3497	149.9	1280	20.3	3.074
1404	3.234	    3461	151.5	1280	20.0	3.301
1405	3.016	    3471	151.0	1280	20.0	3.087
1406	3.094	    3455	151.8	1280	19.9	3.161
1407	3.484	    3476	150.8	1280	19.9	3.557
1408	3.469	    3448	152.1	1280	19.7	3.540
1409	3.219	    3473	151.0	1280	19.8	3.275
1410	3.141	    3456	151.7	1280	19.6	3.212
1411	3.219	    3516	149.1	1280	19.9	3.279
1412	3.062	    3458	151.6	1280	19.5	3.129
1413	3.219	    3465	151.3	1280	19.5	3.257
1414	3.109	    3455	151.7	1280	19.4	3.178
1415	3.266	    3526	148.7	1280	19.7	3.326
1416	3.047	    3456	151.7	1280	19.3	3.117
1417	3.109	    3473	151.0	1280	19.3	3.179
1418	3.031	    3454	151.8	1280	19.2	3.098
1419	3.109	    3499	149.8	1280	19.4	3.170
1420	3.203	    3470	151.1	1280	19.1	3.269
1421	3.297	    3477	150.8	1280	19.1	3.319
1422	3.078	    3476	150.8	1280	19.1	3.148
1423	3.203	    3495	150.0	1280	19.1	3.269
1424	3.078	    3493	150.1	1280	19.0	3.141
1425	3.172	    3470	151.1	1280	18.9	3.224
1426	3.109	    3502	149.7	1280	19.0	3.178
1427	3.000	    3475	150.9	1280	18.8	3.072
1428	3.062	    3465	151.3	1280	18.7	3.139
1429	3.094	    3487	150.3	1280	18.7	3.160
1430	2.875	    3495	150.0	1280	18.7	2.940
1431	3.172	    3487	150.4	1280	18.6	3.240
1432	3.344	    3491	150.2	1280	18.6	3.411
1433	3.094	    3504	149.6	1280	18.6	3.161
1434	3.438	    3516	149.1	1280	18.6	3.455
1435	3.188	    3491	150.2	1280	18.4	3.267
1436	3.047	    3496	150.0	1280	18.4	3.108
1437	3.016	    3517	149.1	1280	18.4	3.083
1438	3.016	    3563	147.2	1280	18.6	3.085
1439	2.969	    3492	150.2	1280	18.2	3.037
1440	3.469	    3479	150.7	1280	18.0	3.541
1441	3.062	    3489	150.3	1280	18.0	3.140
1442	3.312	    3500	149.8	1280	18.0	3.377
1443	3.250	    3508	149.5	1280	18.0	3.311
1444	3.234	    3520	149.0	1280	18.0	3.310
1445	2.891	    3499	149.8	1280	17.8	2.962
1446	3.172	    3492	150.2	1280	17.7	3.237
1447	3.312	    3492	150.1	1280	17.7	3.374
1448	3.125	    3486	150.4	1280	17.6	3.195
1449	3.156	    3484	150.5	1280	17.5	3.228
1450	3.281	    3547	147.8	1280	17.8	3.345
1451	3.172	    3478	150.8	1280	17.4	3.235
1452	2.984	    3502	149.7	1280	17.5	3.057
1453	3.438	    3501	149.7	1280	17.4	3.503
1454	3.234	    3476	150.8	1280	17.2	3.309
1455	3.281	    3475	150.9	1280	17.1	3.350
1456	3.547	    3504	149.6	1280	17.2	3.607
1457	3.188	    3466	151.3	1280	17.0	3.260
1458	3.141	    3498	149.9	1280	17.1	3.217
1459	3.016	    3443	152.3	1280	16.8	3.093
1460	3.156	    3549	147.7	1536	17.2	3.234
1461	3.141	    3500	149.8	1536	16.9	3.206
1462	3.156	    3512	149.3	1536	16.9	3.230
1463	3.234	    3489	150.3	1536	16.7	3.301
1464	3.109	    3488	150.3	1536	16.7	3.188
1465	3.125	    3535	148.3	1536	16.8	3.174
1466	3.234	    3501	149.8	1536	16.6	3.292
1467	3.094	    3536	148.3	1536	16.7	3.158
1468	3.172	    3552	147.6	1536	16.8	3.244
1469	3.188	    3526	148.7	1536	16.6	3.258
1470	3.266	    3454	151.8	1536	16.2	3.332
1471	3.203	    3585	146.2	1536	16.7	3.273
1472	3.172	    3568	146.9	1536	16.6	3.223
1473	3.047	    3520	149.0	1536	16.3	3.112
1474	3.031	    3497	149.9	1536	16.1	3.103
1475	3.141	    3467	151.2	1536	16.0	3.206
1476	2.891	    3533	148.4	1536	16.2	2.960
1477	3.062	    3535	148.3	1536	16.1	3.129
1478	3.016	    3565	147.1	1536	16.2	3.089
1479	3.203	    3519	149.0	1536	16.0	3.266
1480	3.141	    3554	147.5	1536	16.1	3.202
1481	3.094	    3501	149.8	1536	15.8	3.172
1482	2.859	    3549	147.7	1536	15.9	2.935
1483	2.984	    3555	147.5	1536	15.9	3.048
1484	3.047	    3480	150.7	1536	15.5	3.119
1485	2.938	    3519	149.0	1536	15.6	3.015
1486	3.141	    3503	149.7	1536	15.5	3.216
1487	3.000	    3611	145.2	1536	15.9	3.063
1488	3.203	    3541	148.0	1536	15.5	3.272
1489	3.078	    3561	147.2	1536	15.6	3.143
1490	3.359	    3513	149.2	1536	15.3	3.434
1491	3.234	    3538	148.2	1536	15.3	3.303
1492	3.359	    3525	148.7	1536	15.2	3.438
1493	3.031	    3541	148.1	1536	15.2	3.110
1494	3.047	    3554	147.5	1536	15.2	3.125
1495	3.125	    3518	149.0	1536	15.0	3.195
1496	3.219	    3589	146.1	1536	15.3	3.254
1497	3.328	    3529	148.6	1536	14.9	3.391
1498	3.016	    3554	147.5	1536	15.0	3.091
1499	3.109	    3611	145.2	1536	15.2	3.169
1500	3.344	    3525	148.7	1536	14.7	3.417
1501	3.125	    3494	150.1	1536	14.6	3.191
1502	3.188	    3479	150.7	1536	14.4	3.250
1503	3.203	    3494	150.1	1536	14.4	3.276
1504	3.203	    3532	148.4	1536	14.5	3.264
1505	3.328	    3538	148.2	1536	14.5	3.400
1506	3.047	    3486	150.4	1536	14.2	3.123
1507	3.266	    3515	149.2	1536	14.3	3.339
1508	2.891	    3497	149.9	1536	14.2	2.944
1509	3.297	    3588	146.1	1536	14.5	3.368
1510	3.172	    3477	150.8	1536	14.0	3.248
1511	3.219	    3593	145.9	1536	14.4	3.279
1512	3.078	    3519	149.0	1536	14.0	3.155
1513	3.188	    3500	149.8	1536	13.9	3.245
1514	3.125	    3515	149.2	1536	13.9	3.200
1515	3.344	    3535	148.3	1536	13.9	3.422
1516	2.938	    3502	149.7	1536	13.7	3.009
1517	3.156	    3459	151.6	1536	13.5	3.232
1518	3.203	    3539	148.1	1536	13.7	3.269
1519	2.922	    3500	149.8	1536	13.5	2.993
1520	2.969	    3510	149.4	1536	13.5	3.038
1521	3.188	    3506	149.6	1536	13.4	3.250
1522	3.141	    3608	145.3	1536	13.8	3.203
1523	2.812	    3540	148.1	1536	13.5	2.889
1524	3.188	    3583	146.3	1536	13.6	3.256
1525	3.109	    3497	149.9	1536	13.2	3.159
1526	3.109	    3481	150.6	1536	13.1	3.170
1527	3.125	    3547	147.8	1536	13.2	3.192
1528	3.031	    3497	149.9	1536	13.0	3.103
1529	3.078	    3543	148.0	1536	13.1	3.145
1530	3.047	    3526	148.7	1536	13.0	3.110
1531	3.094	    3512	149.3	1536	12.9	3.160
1532	2.984	    3501	149.8	1536	12.8	3.063
1533	3.000	    3556	147.4	1536	12.9	3.069
1534	3.250	    3552	147.6	1536	12.8	3.305
1535	2.984	    3547	147.8	1536	12.8	3.055
1536	3.031	    3543	148.0	1536	12.7	3.108
1537	3.156	    3594	145.9	1536	12.8	3.216
1538	3.344	    3498	149.9	1536	12.4	3.409
1539	3.031	    3531	148.5	1536	12.5	3.098
1540	2.953	    3517	149.1	1536	12.4	3.014
1541	3.125	    3583	146.3	1536	12.5	3.201
1542	3.172	    3575	146.7	1536	12.5	3.235
1543	3.250	    3564	147.1	1536	12.4	3.311
1544	3.344	    3591	146.0	1536	12.4	3.417
1545	3.156	    3551	147.7	1536	12.2	3.197
1546	3.172	    3512	149.3	1536	12.0	3.241
1547	3.672	    3567	147.0	1536	12.1	3.742
1548	3.297	    3501	149.8	1536	11.8	3.371
1549	3.109	    3549	147.7	1536	11.9	3.182
1550	3.078	    3482	150.6	1536	11.7	3.145
1551	3.234	    3522	148.9	1536	11.7	3.298
1552	3.250	    3496	150.0	1536	11.6	3.312
1553	3.188	    3470	151.1	1536	11.5	3.249
1554	3.234	    3500	149.8	1536	11.5	3.304
1555	3.047	    3508	149.5	1536	11.5	3.109
1556	3.094	    3509	149.4	1536	11.4	3.159
1557	3.000	    3511	149.3	1536	11.4	3.077
1558	3.312	    3492	150.2	1536	11.2	3.375
1559	3.188	    3531	148.5	1536	11.3	3.263
1560	3.203	    3498	149.9	1536	11.1	3.265
1561	3.219	    3476	150.8	1536	11.0	3.292
1562	3.047	    3610	145.2	1536	11.4	3.117
1563	3.188	    3562	147.2	1536	11.2	3.258
1564	3.266	    3558	147.3	1536	11.1	3.318
1565	3.031	    3588	146.1	1536	11.1	3.095
1566	3.266	    3543	148.0	1536	10.9	3.328
1567	3.125	    3521	148.9	1536	10.8	3.191
1568	3.141	    3515	149.2	1536	10.7	3.220
1569	3.109	    3506	149.5	1536	10.6	3.172
1570	3.078	    3566	147.0	1536	10.8	3.145
1571	3.234	    3531	148.5	1536	10.6	3.296
1572	3.094	    3531	148.5	1536	10.5	3.163
1573	3.094	    3536	148.3	1536	10.5	3.172
1574	3.109	    3549	147.7	1536	10.5	3.171
1575	3.016	    3523	148.8	1536	10.3	3.082
1576	2.938	    3561	147.2	1536	10.4	3.010
1577	2.906	    3549	147.7	1536	10.3	2.964
1578	3.016	    3558	147.4	1536	10.3	3.085
1579	3.375	    3583	146.3	1536	10.3	3.100
1580	3.094	    3537	148.2	1536	10.1	3.160
1581	3.109	    3545	147.9	1536	10.0	3.171
1582	3.141	    3617	145.0	1536	10.2	3.205
1583	3.203	    3549	147.7	1536	9.9	3.279
1584	3.078	    3520	148.9	1536	9.8	3.148
1585	3.250	    3508	149.5	1536	9.7	3.323
1586	3.188	    3534	148.3	1536	9.7	3.257
1587	3.094	    3588	146.1	1536	9.8	3.160
1588	3.219	    3575	146.7	1536	9.7	3.291
1589	3.141	    3563	147.2	1536	9.6	3.211
1590	3.062	    3528	148.6	1536	9.5	3.143
1591	3.094	    3509	149.4	1536	9.4	3.162
1592	3.000	    3534	148.3	1536	9.4	3.072
1593	3.000	    3558	147.4	1536	9.4	3.064
1594	3.312	    3557	147.4	1536	9.3	3.393
1595	3.297	    3494	150.1	1536	9.1	3.377
1596	3.156	    3480	150.7	1536	9.0	3.217
1597	3.062	    3513	149.2	1536	9.0	3.132
1598	3.125	    3527	148.6	1536	9.0	3.197
1599	2.938	    3553	147.5	1536	9.0	3.011
1600	3.250	    3502	149.7	1536	8.8	3.320
1601	3.188	    3520	148.9	1536	8.8	3.264
1602	3.281	    3459	151.6	1536	8.6	3.354
1603	3.109	    3499	149.9	1536	8.6	3.185
1604	3.281	    3497	149.9	1536	8.6	3.344
1605	3.094	    3498	149.9	1536	8.5	3.160
1606	2.953	    3515	149.2	1536	8.5	3.033
1607	3.094	    3546	147.8	1536	8.5	3.161
1608	2.906	    3511	149.3	1536	8.4	2.974
1609	3.062	    3486	150.4	1536	8.3	3.134
1610	3.172	    3492	150.1	1536	8.2	3.245
1611	3.062	    3490	150.2	1536	8.1	3.119
1612	3.203	    3532	148.4	1536	8.2	3.263
